# frame_count, ap_station, ground_station, nc, time, lpx, lpy, lpz
8,16,3,2,1972-09-17 14:41:38.035000,508,534,474
8,16,3,3,1972-09-17 14:41:38.186000,508,528,473
8,16,3,4,1972-09-17 14:41:38.337000,507,511,473
9,16,3,1,1972-09-17 14:41:38.485000,507,504,473
9,16,3,2,1972-09-17 14:41:38.636000,507,520,473
9,16,3,3,1972-09-17 14:41:38.787000,508,541,473
9,16,3,4,1972-09-17 14:41:38.938000,508,539,473
10,16,3,1,1972-09-17 14:41:39.086000,509,521,473
10,16,3,2,1972-09-17 14:41:39.237000,509,518,474
10,16,3,3,1972-09-17 14:41:39.388000,508,536,474
10,16,3,4,1972-09-17 14:41:39.539000,508,545,475
11,16,3,1,1972-09-17 14:41:39.687000,508,527,475
11,16,3,2,1972-09-17 14:41:39.838000,508,504,475
11,16,3,3,1972-09-17 14:41:39.989000,507,497,474
11,16,3,4,1972-09-17 14:41:40.140000,508,500,474
12,16,3,1,1972-09-17 14:41:40.288000,509,494,474
12,16,3,2,1972-09-17 14:41:40.439000,510,486,474
12,16,3,3,1972-09-17 14:41:40.590000,510,487,473
12,16,3,4,1972-09-17 14:41:40.741000,510,491,473
13,16,3,1,1972-09-17 14:41:40.889000,510,491,473
13,16,3,2,1972-09-17 14:41:41.040000,509,496,473
13,16,3,3,1972-09-17 14:41:41.191000,508,515,473
13,16,3,4,1972-09-17 14:41:41.342000,508,535,473
14,16,3,1,1972-09-17 14:41:41.492000,509,542,473
14,16,3,2,1972-09-17 14:41:41.643000,509,537,474
14,16,3,3,1972-09-17 14:41:41.794000,509,528,473
14,16,3,4,1972-09-17 14:41:41.945000,509,520,474
15,16,3,1,1972-09-17 14:41:42.092000,509,509,475
15,16,3,2,1972-09-17 14:41:42.243000,508,496,475
15,16,3,3,1972-09-17 14:41:42.394000,508,493,474
15,16,3,4,1972-09-17 14:41:42.545000,507,495,474
16,16,3,1,1972-09-17 14:41:42.693000,507,501,473
16,16,3,2,1972-09-17 14:41:42.844000,507,514,473
16,16,3,3,1972-09-17 14:41:42.995000,508,515,473
16,16,3,4,1972-09-17 14:41:43.146000,509,493,473
17,16,3,1,1972-09-17 14:41:43.294000,510,478,473
17,16,3,2,1972-09-17 14:41:43.445000,510,500,473
17,16,3,3,1972-09-17 14:41:43.596000,510,532,473
17,16,3,4,1972-09-17 14:41:43.747000,510,534,473
18,16,3,1,1972-09-17 14:41:43.895000,509,517,474
18,16,3,2,1972-09-17 14:41:44.046000,509,508,474
18,16,3,3,1972-09-17 14:41:44.197000,509,511,475
18,16,3,4,1972-09-17 14:41:44.348000,509,514,474
19,16,3,1,1972-09-17 14:41:44.496000,508,507,474
19,16,3,2,1972-09-17 14:41:44.647000,507,496,474
